event_id,zone_id,latitude,longitude,temperature,humidity,rainfall,animal_density_score,distance_to_road,distance_to_water,distance_to_ranger_station,elevation,hour,month,season,species,historical_incident_count,acoustic_risk,poaching_incident
evt_11bf3592,ZONE_B03,-2.24864,35.09916,29.9,38.8,0.0,32,5768.6,12441.6,29762.3,1419.2,12,7,Dry,Buffalo,3,0.15,0
evt_174a9994,ZONE_C03,-1.96789,34.93563,32.5,43.1,0.0,35,26186.0,23994.5,7994.6,1588.6,12,7,Dry,Zebra,3,0.24,0
evt_31a9eaa8,ZONE_C03,-2.00188,35.00685,32.5,38.6,0.0,30,33152.0,30757.3,788.8,1574.8,13,7,Dry,Zebra,3,0.16,0
evt_05e544f6,ZONE_D05,-1.78732,35.41168,30.8,40.1,0.0,36,57011.9,51565.9,20869.9,1310.9,13,7,Dry,Zebra,16,0.15,0
evt_c6605c30,ZONE_B04,-2.21827,35.14354,31.5,40.8,0.0,33,9149.3,6594.6,29042.2,1401.6,13,7,Dry,Buffalo,1,0.11,0
evt_3e7a7f58,ZONE_D02,-1.81724,34.71416,31.9,42.6,0.0,26,1882.4,9731.2,37710.9,1357.1,14,7,Dry,Zebra,1,0.28,0
evt_928b9ef7,ZONE_C05,-2.0437,35.34673,32.0,40.6,0.0,35,28520.8,23830.1,38835.3,1354.1,15,7,Dry,Zebra,7,0.2,0
evt_3adcdea6,ZONE_A01,-2.42797,34.54541,32.6,40.4,0.0,40,14239.1,36969.9,6815.9,1265.6,15,7,Dry,Zebra,18,0.16,0
evt_afec665f,ZONE_B04,-2.21882,35.18658,29.5,49.0,0.0,39,9063.6,2569.0,31966.7,1400.5,18,7,Dry,Buffalo,1,0.18,0
evt_c9a24b1b,ZONE_C03,-1.99508,35.04483,28.0,49.5,0.0,36,33912.6,28574.7,5011.8,1578.2,19,7,Dry,Buffalo,3,0.17,0
evt_6cb19986,ZONE_D02,-1.87951,34.79913,25.8,52.4,0.0,34,11055.1,8841.6,26034.8,1427.5,21,7,Dry,Zebra,1,0.37,0
evt_f41db02f,ZONE_D02,-1.79337,34.77248,23.9,56.5,0.0,38,8100.0,3146.6,34165.5,1380.6,21,7,Dry,Lion,1,0.33,0
evt_b29a2c98,ZONE_D02,-1.83474,34.87188,23.7,54.4,0.0,31,19124.3,8873.5,23246.9,1418.9,22,7,Dry,Zebra,1,0.33,0
evt_81f17816,ZONE_C01,-1.96638,34.60547,22.2,59.2,0.0,37,10510.9,14870.8,44003.1,1313.4,23,7,Dry,Zebra,1,0.42,0
evt_a03b94d6,ZONE_E01,-1.54693,34.56004,22.3,58.9,0.0,32,15572.5,38771.3,70207.3,1243.5,0,7,Dry,Zebra,0,0.39,0
evt_e4622f96,ZONE_B04,-2.28693,35.13853,20.7,61.6,0.0,23,1593.2,11835.9,35424.0,1335.4,1,7,Dry,Zebra,1,0.46,1
evt_c21c9d75,ZONE_D02,-1.76674,34.85504,20.7,60.7,0.0,34,17232.2,7148.0,30532.8,1420.3,2,7,Dry,Elephant,1,0.34,0
evt_4acd92df,ZONE_C03,-2.03967,35.01001,22.1,56.4,0.0,35,28946.9,27631.3,4549.8,1543.6,2,7,Dry,Lion,3,0.32,0
evt_c3b5812f,ZONE_C03,-1.94961,34.97662,19.5,55.4,0.0,34,30741.3,25730.4,6176.0,1560.0,2,7,Dry,Zebra,3,0.41,0
evt_31836ed5,ZONE_B03,-2.22809,35.08471,21.2,63.2,0.0,32,8035.2,13185.0,27052.9,1396.3,3,7,Dry,Zebra,3,0.39,0
evt_8ad53d8c,ZONE_B05,-2.26016,35.36234,24.4,61.8,0.0,32,4467.7,19238.3,49577.5,1328.9,4,7,Dry,Elephant,5,0.3,1
evt_f731c5c0,ZONE_E04,-1.68271,35.15159,20.5,59.3,0.0,30,50192.5,41195.6,29102.3,1355.9,5,7,Dry,Elephant,15,0.14,0
evt_d04a15a9,ZONE_D02,-1.79684,34.76172,29.0,50.6,0.0,33,6937.3,4268.5,34807.4,1430.0,8,7,Dry,Buffalo,1,0.17,0
evt_5d7aa924,ZONE_D02,-1.76196,34.82735,26.6,40.9,0.0,39,14158.4,5208.7,32692.3,1377.5,10,7,Dry,Zebra,1,0.2,0
evt_e3d0b12c,ZONE_D02,-1.73102,34.78164,29.5,40.4,0.0,38,9102.3,7937.6,38516.6,1393.5,11,7,Dry,Buffalo,1,0.2,0
evt_be0728c2,ZONE_C03,-1.98515,35.04531,32.1,39.8,0.0,37,35015.1,29431.0,5299.3,1513.1,11,7,Dry,Elephant,3,0.14,0
evt_62977157,ZONE_B01,-2.11696,34.65189,32.1,41.7,0.0,35,5371.9,6066.1,31996.7,1400.3,13,7,Dry,Rhino,29,0.13,0
evt_2feb7054,ZONE_C03,-1.97459,35.06719,30.5,43.0,0.0,38,36187.4,29086.8,7983.7,1559.1,16,7,Dry,Zebra,3,0.2,0
evt_412412e9,ZONE_D02,-1.76575,34.77037,29.8,38.9,0.0,32,7821.2,5034.5,36465.2,1358.5,17,7,Dry,Buffalo,1,0.24,0
evt_40896771,ZONE_D02,-1.85085,34.76437,31.2,45.1,0.0,35,7167.4,6902.6,30996.1,1381.1,17,7,Dry,Elephant,1,0.22,0
evt_48b50b8b,ZONE_E04,-1.6466,35.13228,29.0,49.2,0.0,31,48049.2,40680.0,30205.0,1391.5,18,7,Dry,Elephant,15,0.19,0
evt_5debd9ce,ZONE_B04,-2.29498,35.13058,29.3,43.1,0.0,19,604.0,13077.7,35866.1,1406.5,19,7,Dry,Zebra,1,0.29,0
evt_667a727c,ZONE_B04,-2.29661,35.15564,28.2,50.7,0.0,15,473.5,11819.4,37241.3,1366.0,19,7,Dry,None Detected,1,0.3,0
evt_5339e8bf,ZONE_A01,-2.43526,34.61323,25.8,46.3,0.0,38,9648.0,37308.4,4187.2,1267.5,20,7,Dry,Buffalo,18,0.37,0
evt_e3d3c040,ZONE_D02,-1.84306,34.80336,26.7,53.7,0.0,39,11495.4,4802.2,27966.0,1445.5,20,7,Dry,Buffalo,1,0.31,0
evt_8475ada8,ZONE_C03,-1.98245,35.06058,26.8,52.0,0.0,35,35325.9,28726.4,7008.9,1527.5,20,7,Dry,Elephant,3,0.36,0
evt_f8f594eb,ZONE_D02,-1.71312,34.77367,24.3,55.4,0.0,35,8249.1,10094.2,40623.9,1370.5,21,7,Dry,Buffalo,1,0.33,0
evt_b0ebda9c,ZONE_C03,-1.94358,35.08132,25.9,52.9,0.0,30,39647.2,31414.5,11001.5,1495.2,21,7,Dry,Zebra,3,0.28,0
evt_93126447,ZONE_D02,-1.78716,34.83716,24.9,49.0,7.3,37,15244.6,4369.4,29792.9,1398.1,21,7,Dry,Elephant,1,0.34,0
evt_fc02817d,ZONE_D02,-1.75607,34.84199,21.3,55.6,0.0,37,15814.8,6755.9,32311.8,1450.6,22,7,Dry,Zebra,1,0.41,0
evt_b4b5e050,ZONE_D02,-1.74048,34.78586,22.7,55.5,0.0,32,9555.4,6802.1,37404.6,1370.2,22,7,Dry,Zebra,1,0.29,0
evt_91bad2af,ZONE_E03,-1.68608,35.0184,24.7,58.1,0.0,40,35390.0,27379.8,34965.7,1425.4,22,7,Dry,Zebra,6,0.43,0
evt_297c42c8,ZONE_B01,-2.17405,34.65667,21.1,57.0,,38,4814.8,10365.9,25901.7,1307.1,23,7,Dry,Zebra,29,0.32,0
evt_aec13002,ZONE_C05,-1.96065,35.35459,18.1,57.5,0.0,33,37735.6,31677.0,39646.8,1312.0,2,7,Dry,Buffalo,7,0.33,0
evt_28242080,ZONE_C03,-1.95127,34.93495,21.3,59.4,0.0,37,26111.7,22535.9,9034.0,1543.9,2,7,Dry,Zebra,3,0.39,0
evt_56cfe49b,ZONE_A04,-2.31795,35.2172,18.4,65.2,0.0,21,2021.8,13253.7,42806.5,1329.7,3,7,Dry,Lion,0,0.45,1
evt_0fec4cfc,ZONE_C05,-2.05284,35.41683,20.3,62.7,0.0,37,27483.7,29125.3,46691.6,1339.2,4,7,Dry,Rhino,7,0.32,0
evt_794f8f30,ZONE_B03,-2.16902,35.00306,26.5,47.2,0.0,36,14585.7,22152.0,18797.4,1398.5,7,7,Dry,Zebra,3,0.12,0
evt_c1137bf2,ZONE_C03,-1.96483,35.04972,23.2,45.4,0.0,38,37270.0,31027.4,6769.6,1482.5,7,7,Dry,Buffalo,3,0.23,0
evt_39abf09c,ZONE_C03,-2.0653,35.09066,25.4,43.4,0.0,33,26098.0,19286.1,12418.6,1502.9,8,7,Dry,Rhino,3,0.16,0
evt_55169269,ZONE_A04,-2.31253,35.11952,27.1,46.1,0.0,28,1611.1,15380.1,37203.3,1358.8,10,7,Dry,Buffalo,0,0.29,0
evt_c732256d,ZONE_D02,-1.8497,34.73949,27.7,51.8,0.0,36,4399.6,8704.6,33428.5,1378.5,10,7,Dry,Zebra,1,0.14,0
evt_43209876,ZONE_C03,-1.939,35.03474,29.5,46.9,0.0,37,37216.0,30322.6,7804.0,1585.7,10,7,Dry,Zebra,3,0.19,0
evt_02b8624f,ZONE_C03,-2.02147,35.06014,31.1,42.4,0.0,35,30987.3,25211.1,7096.9,1555.3,11,7,Dry,Zebra,3,0.22,0
evt_5cf9697b,ZONE_A03,-2.33514,35.09529,31.3,38.1,0.0,33,3926.3,19004.5,38741.0,1431.7,12,7,Dry,Lion,6,0.15,0
evt_8e7ee7a1,ZONE_C02,-1.93143,34.8851,29.8,44.4,0.0,37,20573.0,17407.5,14872.1,1488.5,12,7,Dry,Zebra,6,0.2,0
evt_734fa30b,ZONE_A04,-2.37027,35.12614,29.5,44.6,5.5,39,7847.2,20635.0,43492.7,1395.3,13,7,Dry,Zebra,0,0.19,0
evt_fa79a031,ZONE_D02,-1.73575,34.7922,34.5,36.3,0.0,31,10298.2,7196.5,37372.2,1402.1,14,7,Dry,Zebra,1,0.15,0
evt_414f13bd,ZONE_D02,-1.81052,34.73235,31.5,38.7,0.0,29,3628.8,7608.7,36450.7,1361.0,15,7,Dry,Zebra,1,0.28,0
evt_01577f5c,ZONE_D01,-1.71839,34.63211,30.9,40.9,0.0,37,7575.9,20749.2,51499.4,1320.4,15,7,Dry,Lion,7,0.26,0
evt_494f2f42,ZONE_E02,-1.56256,34.77696,29.6,40.3,0.0,34,8556.1,26526.0,54593.3,1306.6,17,7,Dry,Zebra,7,0.18,0
evt_bc8fb0d8,ZONE_A03,-2.34292,35.08619,30.0,43.5,0.0,34,4813.4,20308.6,39315.3,1397.5,17,7,Dry,Lion,6,0.15,0
evt_e4705f52,ZONE_A03,-2.39682,35.01283,30.4,43.1,0.0,31,10769.7,30189.5,44147.2,1356.5,18,7,Dry,Zebra,6,0.17,0
evt_2618488d,ZONE_C03,-2.02079,35.00872,29.8,50.2,0.0,37,31046.7,29134.7,2507.2,1550.5,18,7,Dry,Buffalo,3,0.26,0
evt_d1aac18a,ZONE_A04,-2.38841,35.12922,23.3,54.8,0.0,37,9838.5,22377.7,45513.8,1305.1,21,7,Dry,Buffalo,0,0.32,0
evt_d82fc6f1,ZONE_A04,-2.36592,35.13005,25.6,54.1,0.0,35,7335.7,20019.8,43178.1,1313.9,21,7,Dry,Buffalo,0,0.31,0
evt_7179e8bf,ZONE_C05,-1.92509,35.42002,26.8,52.0,0.0,38,41688.8,39143.3,36216.5,1310.8,21,7,Dry,Buffalo,7,0.4,0
evt_fbee2347,ZONE_C03,-2.04974,34.9917,25.0,51.6,0.0,39,27828.4,28546.8,5607.3,1524.2,21,7,Dry,Zebra,3,0.38,0
evt_0004f1e6,ZONE_C03,-1.92969,35.03655,22.9,57.4,0.0,38,37401.7,29984.6,8810.6,1491.9,22,7,Dry,Zebra,3,0.34,0
evt_6ac96fdd,ZONE_D02,-1.7868,34.73169,22.2,59.0,0.0,27,3524.1,7732.6,38093.8,1403.5,23,7,Dry,Buffalo,1,0.36,0
evt_aa5f19f5,ZONE_D02,-1.83357,34.8835,19.9,56.3,0.0,37,20409.4,10003.2,22585.2,1394.8,23,7,Dry,Zebra,1,0.37,0
evt_71241d07,ZONE_B04,-2.29846,35.22385,23.0,61.5,0.0,20,1076.0,11264.0,41473.4,1369.6,23,7,Dry,Zebra,1,0.42,1
evt_845b9e08,ZONE_B04,-2.29171,35.29394,22.3,55.5,0.0,18,947.2,14592.6,46032.0,1410.5,23,7,Dry,None Detected,1,0.47,1
evt_eb30c67b,ZONE_E02,-1.6089,34.82144,20.8,59.6,0.0,39,13519.3,21382.8,47802.8,1339.2,0,7,Dry,Elephant,7,0.36,0
evt_28e8edae,ZONE_C03,-1.9853,35.07624,22.7,60.5,4.8,36,34996.8,27550.8,8628.9,1532.1,0,7,Dry,Zebra,3,0.42,0
evt_b497a637,ZONE_D01,-1.84158,34.67882,19.7,57.4,0.0,28,2427.9,14239.4,39803.4,1370.2,1,7,Dry,Lion,7,0.36,1
evt_40df1b96,ZONE_D04,-1.89075,35.1095,20.1,64.4,0.0,38,45507.1,35827.0,17194.5,1427.4,1,7,Dry,Zebra,11,0.32,0
evt_713c00bb,ZONE_D02,-1.83059,34.75938,22.8,56.9,0.0,35,6614.9,5652.5,32709.5,1404.7,2,7,Dry,Zebra,1,0.38,0
evt_52a41875,ZONE_C03,-2.02992,35.03133,20.2,63.4,0.0,39,30031.3,26625.5,4816.2,1569.0,2,7,Dry,Elephant,3,0.33,0
evt_7ddace3b,ZONE_B03,-2.29852,35.04099,21.2,57.4,0.0,17,1126.1,20788.2,33505.5,1387.1,5,7,Dry,None Detected,3,0.24,1
evt_6153ebe2,ZONE_E05,-1.64043,35.46875,26.5,52.6,0.5,38,73348.3,69018.2,8866.4,1240.7,8,7,Dry,Zebra,14,0.28,0
evt_7e7171a4,ZONE_D04,-1.82419,35.12502,28.9,45.3,0.0,32,47237.1,36222.8,23984.2,1490.1,10,7,Dry,Zebra,11,0.12,0
evt_17491b61,ZONE_A03,-2.35288,35.04374,27.7,47.9,0.0,31,5935.3,24298.4,39538.3,1371.6,10,7,Dry,Zebra,6,0.25,0
evt_cb19c902,ZONE_A04,-2.35418,35.10344,29.5,43.8,0.0,31,6103.8,20224.4,41026.3,1322.3,10,7,Dry,Elephant,0,0.23,0
evt_035d8c0c,ZONE_D02,-1.78616,34.83506,28.6,41.8,0.0,34,15011.0,4189.9,30023.5,1373.5,10,7,Dry,Zebra,1,0.21,0
evt_1c9cc41c,ZONE_A04,-2.4607,35.1046,29.5,50.4,0.0,37,17889.4,30865.7,52529.6,1299.5,10,7,Dry,Zebra,0,0.26,0
evt_fe6b3cee,ZONE_A05,-2.47962,35.34386,30.0,41.8,0.0,37,19988.8,34960.1,65604.6,1339.1,11,7,Dry,Buffalo,7,0.16,0
evt_ddae1502,ZONE_B05,-2.26206,35.3458,32.7,42.2,0.0,29,4336.8,17608.2,48224.1,1331.5,12,7,Dry,Zebra,5,0.15,0
evt_a45fd00b,ZONE_C05,-1.9193,35.34313,30.9,40.4,0.0,33,42337.4,35030.6,36063.3,1362.0,14,7,Dry,Zebra,7,0.18,0
evt_30758809,ZONE_C03,-1.95201,34.9783,31.8,38.8,0.0,31,30929.7,26045.7,5855.4,1534.8,16,7,Dry,Buffalo,3,0.26,0
evt_9f71a13a,ZONE_C03,-1.93739,34.99697,30.3,45.4,0.0,34,33017.5,26694.3,6970.1,1572.7,16,7,Dry,Zebra,3,0.12,0
evt_f177b5e4,ZONE_A04,-2.3338,35.13563,30.3,41.3,0.0,30,3773.2,16507.8,40060.1,1394.8,17,7,Dry,Buffalo,0,0.15,0
evt_967829f8,ZONE_A01,-2.41551,34.5685,29.5,44.5,0.0,31,12869.5,35257.2,3901.1,1244.1,17,7,Dry,Zebra,18,0.21,0
evt_07a2619d,ZONE_C03,-2.02137,35.01642,28.7,43.0,0.0,38,30989.7,28471.9,2996.2,1570.9,18,7,Dry,Elephant,3,0.17,0
evt_7f3809d0,ZONE_C05,-2.04749,35.40001,28.7,44.8,0.0,39,28078.5,27955.9,44764.3,1339.7,19,7,Dry,Zebra,7,0.22,0
evt_9a13acfe,ZONE_E01,-1.54901,34.60492,26.4,50.2,0.0,31,10607.5,35341.3,66654.4,1260.7,19,7,Dry,Zebra,0,0.21,0
evt_fcc646f8,ZONE_D02,-1.71556,34.77073,26.9,51.3,0.0,32,7923.5,9937.1,40615.4,1343.0,19,7,Dry,Elephant,1,0.23,0
evt_6e2ee3d0,ZONE_A02,-2.31478,34.70614,26.2,49.4,0.0,20,703.3,26636.0,15127.5,1327.6,19,7,Dry,Zebra,26,0.36,0
evt_9bb52100,ZONE_C02,-1.93066,34.89628,25.0,47.8,0.0,39,21814.5,18044.2,13867.0,1462.6,20,7,Dry,Buffalo,6,0.3,0
evt_f15da41a,ZONE_A04,-2.37286,35.1863,20.7,53.2,0.0,30,8145.7,19281.7,46341.0,1349.9,22,7,Dry,Buffalo,0,0.35,0
evt_a04a3087,ZONE_D02,-1.79644,34.8151,23.1,56.7,0.0,53,12837.8,1724.6,30570.5,1409.3,22,7,Dry,Elephant,1,0.4,0
evt_6c7a9656,ZONE_B03,-2.28169,35.07466,22.6,57.5,0.0,22,2067.2,16626.7,32402.9,1408.6,23,7,Dry,Lion,3,0.43,1
evt_781b1191,ZONE_A05,-2.3751,35.47686,21.6,58.6,0.0,36,8355.8,36404.9,67432.3,1273.7,0,7,Dry,Zebra,7,0.27,0
evt_5880fd45,ZONE_E03,-1.56328,34.99603,19.6,60.8,6.2,30,32906.1,34170.1,45087.0,1269.8,0,7,Dry,Buffalo,6,0.26,0
evt_89f8d112,ZONE_D02,-1.73254,34.75337,21.1,56.9,0.9,38,5999.4,9117.0,40444.1,1339.7,1,7,Dry,Elephant,1,0.41,1
evt_e818129c,ZONE_D02,-1.82721,34.81039,21.1,60.6,0.0,38,12269.3,3239.0,28515.7,1379.1,2,7,Dry,Buffalo,1,0.36,0
evt_609d30a3,ZONE_B04,-2.26877,35.11665,24.0,57.1,0.0,32,3506.8,12010.3,32575.7,1387.2,6,7,Dry,Zebra,1,0.17,1
evt_96bd6dec,ZONE_C03,-1.92996,35.0228,24.5,51.2,0.0,32,35873.5,28669.4,8189.7,1549.9,7,7,Dry,Buffalo,3,0.22,0
evt_0a05b2f3,ZONE_A05,-2.46571,35.40642,24.1,49.7,1.0,33,18450.6,37402.0,68708.4,1342.0,7,7,Dry,Rhino,7,0.22,0
evt_591c2423,ZONE_C03,-1.93861,34.98208,25.4,50.3,0.0,37,31368.2,25437.1,7110.7,1513.7,8,7,Dry,Zebra,3,0.27,0
evt_92166cf4,ZONE_A03,-2.34104,35.05928,29.9,45.1,0.0,37,4654.2,22145.0,38489.2,1372.2,10,7,Dry,Zebra,6,0.25,0
evt_94778966,ZONE_D02,-1.7285,34.81005,30.9,43.6,0.0,40,12239.8,8028.7,36838.1,1379.9,11,7,Dry,Zebra,1,0.26,0
evt_6f1b3749,ZONE_C04,-1.92505,35.18062,30.3,40.1,0.0,38,41700.7,30649.3,21734.3,1488.5,12,7,Dry,Zebra,6,0.26,0
evt_bede53c3,ZONE_C03,-1.99075,34.94546,29.8,41.0,0.0,38,27278.1,26669.1,6147.0,1554.9,13,7,Dry,Lion,3,0.18,0
evt_11797170,ZONE_D02,-1.79835,34.79164,30.3,45.4,0.4,67,10221.8,946.7,32232.7,1382.8,13,7,Dry,Zebra,1,0.29,0
evt_cae41fc3,ZONE_D04,-1.89059,35.28292,33.9,41.5,0.0,30,45531.5,35617.2,33712.9,1386.1,13,7,Dry,Zebra,11,0.11,0
evt_f769041a,ZONE_C04,-2.00256,35.21839,31.5,41.7,0.0,32,33076.6,22048.9,24271.0,1442.1,14,7,Dry,Zebra,6,0.12,0
evt_d6f582e7,ZONE_B02,-2.27527,34.83613,28.9,43.9,0.0,25,2949.6,32683.6,29675.3,1401.7,15,7,Dry,Buffalo,22,0.28,0
evt_3837ad3f,ZONE_C03,-2.0161,35.04005,32.1,41.3,0.0,35,31585.8,27093.7,4796.9,1610.1,16,7,Dry,Buffalo,3,0.13,0
evt_579b3ea5,ZONE_D02,-1.71517,34.79415,29.0,40.8,0.0,39,10515.6,9454.9,39069.8,1414.1,17,7,Dry,Rhino,1,0.21,0
evt_229cd148,ZONE_D03,-1.89955,34.99476,28.7,42.6,0.0,36,32771.6,24311.5,11184.2,1488.2,18,7,Dry,Zebra,1,0.26,0
evt_fd861ccb,ZONE_D02,-1.77238,34.81222,27.6,50.5,0.0,39,12496.7,3357.6,32804.2,1346.2,19,7,Dry,Zebra,1,0.16,0
evt_c669b101,ZONE_A04,-2.32237,35.1426,26.8,44.9,0.0,32,2721.7,15027.2,39191.6,1328.2,19,7,Dry,Elephant,0,0.23,0
evt_0e5b9d8f,ZONE_D02,-1.81066,34.89294,29.4,48.9,0.0,39,21449.2,10397.1,24183.1,1439.4,19,7,Dry,Elephant,1,0.23,0
evt_5fc6cad6,ZONE_A01,-2.48348,34.64615,24.5,54.6,1.3,36,5997.3,42948.0,10604.3,1323.3,20,7,Dry,Zebra,18,0.35,0
evt_70d3d86c,ZONE_D02,-1.85443,34.86419,28.0,50.2,,39,18267.1,9355.6,22131.4,1435.9,20,7,Dry,Elephant,1,0.34,0
evt_3f4e97ea,ZONE_B03,-2.26926,35.01432,26.6,50.6,0.0,27,3448.6,22021.4,29982.6,1375.1,20,7,Dry,Zebra,3,0.4,0
evt_1cde7f46,ZONE_A03,-2.35777,34.97149,24.1,53.4,0.0,34,6428.5,30860.5,39908.6,1319.1,21,7,Dry,Buffalo,6,0.32,0
evt_22205703,ZONE_C03,-2.04359,34.96685,23.4,50.1,0.0,34,28512.6,31203.5,6088.2,1596.4,21,7,Dry,Zebra,3,0.33,0
evt_ab40ac64,ZONE_E01,-1.56663,34.57994,25.6,55.4,0.0,33,13358.3,35659.8,67094.7,1273.9,21,7,Dry,Elephant,0,0.26,0
evt_b2cf5c52,ZONE_C03,-1.97169,35.04834,22.6,53.4,0.0,32,36507.5,30471.0,6226.7,1501.4,22,7,Dry,Zebra,3,0.39,0
evt_4b47af29,ZONE_D01,-1.89945,34.63437,22.7,55.7,0.0,38,7357.8,21474.1,42142.8,1354.2,22,7,Dry,Zebra,7,0.42,0
evt_9a2095ab,ZONE_D02,-1.75543,34.78196,22.6,59.7,0.0,35,9175.5,5345.7,36424.1,1376.4,0,7,Dry,Zebra,1,0.37,0
evt_3e218c19,ZONE_C03,-2.00891,34.95738,21.0,63.9,0.0,35,28601.9,29077.9,4838.9,1585.3,2,7,Dry,Buffalo,3,0.42,0
evt_dc1a57ba,ZONE_A01,-2.41849,34.5404,21.7,57.2,0.0,33,13175.5,36028.2,6933.2,1248.8,3,7,Dry,Zebra,18,0.33,0
evt_c36bc0f9,ZONE_B03,-2.12842,35.03366,21.3,58.5,,40,19081.5,20123.4,14761.8,1521.9,3,7,Dry,Buffalo,3,0.37,0
evt_5c378b1d,ZONE_D04,-1.73329,35.28604,23.3,54.0,0.0,36,63024.7,52769.3,19496.1,1390.0,5,7,Dry,Zebra,11,0.26,0
evt_ff8b8a25,ZONE_D02,-1.80207,34.74312,21.1,52.6,0.0,28,4813.5,6325.8,36046.7,1380.6,6,7,Dry,Zebra,1,0.19,0
evt_c04a8aa0,ZONE_C03,-1.99392,34.93265,24.7,53.6,0.0,33,25857.9,26120.3,7514.9,1556.0,7,7,Dry,Zebra,3,0.12,0
evt_2d249758,ZONE_C03,-1.91057,35.02269,25.6,52.7,0.0,40,35862.4,27634.4,10259.0,1542.0,7,7,Dry,Elephant,3,0.25,0
evt_ff91234d,ZONE_A05,-2.42607,35.31535,23.5,53.0,0.0,40,14018.7,28216.4,58926.5,1288.3,8,7,Dry,Buffalo,7,0.15,0
evt_11751eb3,ZONE_A04,-2.32881,35.13072,25.6,39.7,0.0,30,3210.6,16260.5,39341.2,1323.5,10,7,Dry,Elephant,0,0.2,0
evt_539287ce,ZONE_D02,-1.84504,34.78405,30.2,42.1,0.0,36,9342.9,5312.9,29544.5,1388.1,11,7,Dry,Elephant,1,0.24,0
evt_1daeffdb,ZONE_C03,-1.97836,34.92381,33.6,39.5,0.0,39,24891.4,24138.1,8802.5,1475.4,12,7,Dry,Buffalo,3,0.18,0
evt_84689f9f,ZONE_B04,-2.29398,35.11711,31.3,41.7,0.0,21,860.0,13929.7,35184.1,1395.5,12,7,Dry,Buffalo,1,0.4,0
evt_3f8adad1,ZONE_D02,-1.85341,34.82109,32.0,39.4,0.0,40,13476.8,6384.2,25710.5,1472.3,13,7,Dry,Buffalo,1,0.25,0
evt_44d0e804,ZONE_D02,-1.87263,34.75964,32.5,38.2,0.0,34,6654.2,9237.7,30234.1,1376.8,13,7,Dry,Buffalo,1,0.26,0
evt_b11fcf17,ZONE_E04,-1.51918,35.12672,33.6,37.1,0.0,40,47432.1,47892.7,31678.0,1301.5,14,7,Dry,Rhino,15,0.15,0
evt_03639b1c,ZONE_B03,-2.1709,34.90695,31.6,44.3,0.0,35,14356.3,32722.0,21633.6,1438.4,14,7,Dry,Buffalo,3,0.16,0
evt_05f03c30,ZONE_D05,-1.74313,35.48141,31.9,44.8,0.0,36,61921.1,59655.3,18308.1,1364.1,14,7,Dry,Zebra,16,0.25,0
evt_a9558924,ZONE_C03,-2.05148,35.03107,31.6,42.4,0.0,31,27633.7,25001.7,6685.3,1530.5,15,7,Dry,Zebra,3,0.21,0
evt_2523e13e,ZONE_C02,-1.94835,34.7554,30.7,39.9,0.0,35,6156.7,17224.8,27782.5,1447.7,15,7,Dry,Buffalo,6,0.23,0
evt_be1dfe77,ZONE_D02,-1.80519,34.8125,31.1,41.8,0.0,55,12503.9,1504.6,30057.1,1404.6,15,7,Dry,Zebra,1,0.31,0
evt_855fc1a0,ZONE_C03,-1.93603,34.98003,28.9,45.2,0.0,34,31131.7,25082.4,7450.9,1443.2,16,7,Dry,Zebra,3,0.16,0
evt_a60bd52b,ZONE_A04,-2.35453,35.20748,26.0,43.2,0.0,34,6110.6,17203.2,45668.2,1328.2,18,7,Dry,Elephant,0,0.26,0
evt_fab226b7,ZONE_D02,-1.79992,34.8176,28.3,40.2,0.0,46,13088.4,1956.2,30097.9,1429.7,18,7,Dry,Buffalo,1,0.26,0
evt_c29894c9,ZONE_C03,-1.99497,34.97187,29.6,43.5,0.0,40,30218.3,28894.0,3175.1,1557.6,18,7,Dry,Zebra,3,0.28,0
evt_5168541c,ZONE_A03,-2.32653,35.09728,27.4,45.8,0.0,29,3011.3,18116.2,37883.3,1386.0,18,7,Dry,Zebra,6,0.17,0
evt_cd767c92,ZONE_B04,-2.2524,35.165,26.8,48.2,0.0,30,5375.5,7005.5,33523.9,1440.2,20,7,Dry,Zebra,1,0.34,0
evt_2d6c9995,ZONE_E03,-1.59873,35.05644,23.4,51.1,0.0,30,39621.0,36239.0,38187.0,1360.8,21,7,Dry,Buffalo,6,0.38,0
evt_f59163d0,ZONE_A05,-2.489,35.34634,25.7,50.5,0.0,38,21043.1,36014.5,66614.1,1270.4,21,7,Dry,Buffalo,7,0.29,0
evt_9b38dca0,ZONE_A03,-2.47975,35.04283,24.1,51.4,0.0,35,20008.2,35673.2,49988.2,1341.3,21,7,Dry,Zebra,6,0.34,0
evt_3cbefb32,ZONE_A02,-2.31861,34.85264,23.2,59.1,0.0,22,2164.5,37134.1,29491.9,1380.9,22,7,Dry,Zebra,26,0.44,1
evt_da391387,ZONE_C03,-2.08951,35.06321,22.4,58.0,0.0,34,23423.5,19543.9,12182.1,1533.3,0,7,Dry,Lion,3,0.27,0
evt_99245745,ZONE_A04,-2.33598,35.16492,21.5,60.5,0.0,36,4112.4,15615.0,41611.8,1354.1,2,7,Dry,Buffalo,0,0.4,1
evt_bdd94cb3,ZONE_C03,-1.97641,35.05486,22.8,58.1,0.0,39,35984.1,29635.2,6636.7,1520.3,2,7,Dry,Buffalo,3,0.43,0
